id,name,description,single_category,description_ko,single_category_ko
460aedd2-85f9-49f7-8b07-343ef41b931a,Opulent Ceramic Bowl,Opulent ceramic bowl for every occasion,housewares|bowls,모든 상황에 어울리는 화려한 도자기 그릇,가정용품|그릇
785f77a6-5988-462e-a866-4d6d61390786,Wrench,Essential wrench for every craftperson,tools|wrench,모든 장인을 위한 필수 렌치,도구|렌치
229ebd85-a327-4dc5-8d8b-5bc38736e4c1,Triple Chocolate Cake,This delish triple chocolate cake will delight everyone,groceries|bakery,이 맛있는 트리플 초콜릿 케이크는 모두를 기쁘게 할 것입니다,식료품|빵집
ca3f03ff-72a5-4a6a-9cd9-a513fcde604e,Supercool Glasses,These supercool glasses for men are incomparable,accessories|glasses,이 멋진 남성용 안경은 비교할 수 없습니다.,액세서리|안경
ab23a70b-b19b-466c-8318-01be486dedf3,Utensils,Unrivaled for every kitchen,housewares|kitchen,모든 주방에서 타의 추종을 불허합니다.,가정용품|부엌
79200e20-14e1-451f-b366-b13f8c4ed0dc,Electric Guitar,This electric guitar will delight the most demanding musician,instruments|strings,이 일렉트릭 기타는 가장 까다로운 뮤지션을 기쁘게 할 것입니다,악기|현악기
a4fce4bd-5073-4434-ae7b-da6a4734708b,Easter Candy,A must-have for April,seasonal|easter,4월의 머스트해브 아이템,계절의|부활절
448bac96-2ade-4410-9632-e208c456fcf7,Powder Blue Work Table,Increase your productivity with this unrivaled powder blue worktable,furniture|tables,이 타의 추종을 불허하는 파우더 블루 작업대로 생산성을 높이십시오,가구|테이블
6fc26dd9-832e-449e-88f5-b7e3e79e4a4a,Sassy Socks,Sassy and colorful socks,apparel|socks,멋지고 화려한 양말,의복|양말
c0a8b935-457d-493b-aeca-f5531c02d1d6,Microphone,This microphone can be relied upon in every situation,instruments|microphone,이 마이크는 어떤 상황에서도 믿고 사용할 수 있습니다.,악기|마이크
050f28e4-376d-474b-b2d0-0b62c751e85d,Laptop Computer,This laptop computer is a boon for productivity,electronics|computer,이 랩탑 컴퓨터는 생산성에 큰 도움이 됩니다.,전자제품|컴퓨터
3f90e04e-9bfe-4fd4-a137-387b694baad2,Chic Ceramic Bowl,Chic ceramic bowl for every occasion,housewares|bowls,모든 상황에 어울리는 세련된 도자기 그릇,가정용품|그릇
d725a542-ddaf-4e1c-a2fb-10628a6e1407,Black Office Chair,Increase your productivity with this nice black office chair,furniture|chairs,이 멋진 블랙 오피스 체어로 생산성을 높이세요,가구|의자
68e865bc-3db7-4f5d-86e3-8e7a651cf0b7,Kettle,Ideal for every kitchen,housewares|kitchen,모든 주방에 적합,가정용품|부엌
e6009e07-6e23-48f7-8085-426f1d466c79,White Worktable,Increase your productivity with this outstanding white worktable,furniture|tables,이 뛰어난 흰색 작업대로 생산성을 높이십시오.,가구|테이블
4ea3fcbe-665b-4c33-b8b6-1d593460153d,Electric Guitar,This electric guitar will delight the most demanding musician,instruments|strings,이 일렉트릭 기타는 가장 까다로운 뮤지션을 기쁘게 할 것입니다,악기|현악기
069e92e2-e9fe-40b9-8deb-3cf0d5ae2930,Pork,Our pork is organic and raised sustainably,groceries|meat,우리 돼지고기는 유기농이며 지속 가능한 방식으로 사육됩니다.,식료품|고기
05f4f79c-e6d1-4c31-bcfe-44d7e77fcb68,Strainer,A must-have for your kitchen,housewares|kitchen,주방을 위한 머스트해브 아이템,가정용품|부엌
82148184-2e41-471b-a0d7-e58caa2333e9,Rosy-Brown Dresser,This ideal dresser has three drawers to organize all your items,furniture|dressers,이 이상적인 옷장에는 모든 물건을 정리할 수 있는 세 개의 서랍이 있습니다.,가구|옷장
514cbd7d-71d8-4b75-8a67-448f40bab8e4,Metal Basket,This metal basket will delight everyone,homedecor|decorative,이 금속 바구니는 모두를 기쁘게 할 것입니다.,홈 데코|데코레이션
dad134d8-f23d-4af7-87b9-a23462f8a3a4,Tan Shoes,Pair of tan formal shoes for men,footwear|formal,남성용 황갈색 정장 신발 한 켤레,신발|정장
cd86351f-f720-451a-94bc-07c24a8579ef,Winter Goose Jacket,Well-insulated jacket for men for winter,apparel|jacket,보온성이 좋은 남성용 겨울용 재킷,의복|재킷
ad9b2dfd-2967-4242-80b8-86f253d9d113,Drought-Resistant Indoor Plant,Drought-resistant indoor plant grown sustainably on our organic farms,floral|plant,유기농 농장에서 지속 가능한 방식으로 재배되는 가뭄에 강한 실내 식물,플로랄|식물
8b2a170c-e2e9-4d94-ae1a-994114ac11a5,Trendy Belt,Trendy belt for women,accessories|belt,트렌디한 여성용 벨트,액세서리|벨트
cafd3a0b-1cee-4b14-a852-fe507c8197cd,Fashionable White Shirt,Fashionable dressy white shirt for men,apparel|shirt,패셔너블한 남성용 화이트 셔츠,의류|셔츠
006fc931-62fd-4096-b7c1-809500dbd1ac,Broccoli,This flavorful veggie is a must-have in every pantry,groceries|vegetables,이 맛있는 채소는 모든 식료품 저장실에 꼭 있어야 합니다.,식료품|야채
47e444a7-9f1a-464f-b51a-9282e871ef75,Yogurt,This yogurt is fresh from our dairy farms,groceries|dairy,이 요구르트는 낙농장에서 갓 가져온 것입니다.,식료품|유제품
092a278e-4d04-4ce3-bc18-e8a0491a9fb5,Saw,Essential saw for every craftperson,tools|saw,모든 장인을 위한 필수 톱,도구|톱
8220a6f2-3e00-4ce9-af2d-7ce9856d5354,Electric Guitar,This electric guitar will delight the most demanding musician,instruments|strings,이 일렉트릭 기타는 가장 까다로운 뮤지션을 기쁘게 할 것입니다,악기|현악기
b7a235ff-cf2a-4e43-ba15-7d8f0f07b178,Chillies,This yummy veggie is a must-have in every pantry,groceries|vegetables,이 맛있는 채소는 모든 식료품 저장실에 꼭 있어야 합니다.,식료품|야채
8c80b843-7cf2-4d70-b2e9-580112732a7d,Light Gray Set Cushion,This light gray set cushion is very soft,homedecor|cushion,이 라이트 그레이 세트 쿠션은 매우 부드럽습니다.,홈 데코|쿠션
168b7d52-7dbf-4f73-987b-d0fe181f778a,Fall Wreath,Fall wreath delivered fresh and vibrant from our growers,floral|wreath,재배자로부터 신선하고 생생하게 전달되는 가을 화환,꽃무늬|화환
a88f0fe2-5621-4168-a378-045362dcdc91,Trendy White Shirt,Trendy dressy white shirt for men,apparel|shirt,남성용 트렌디한 드레시 화이트 셔츠,의류|셔츠
c50abd81-e526-45b8-aca8-296abf01699a,Slip-on Sandals,Slip-on pair of sandals for men,footwear|sandals,남성용 슬립온 샌들,신발|샌들
0712d739-d058-414e-b905-703eaaa3d3ca,Indoor Plant,Indoor plant delivered fresh and vibrant from our growers,floral|plant,재배자로부터 신선하고 생동감 넘치는 실내 식물,플로랄|식물
dd6fdb3f-f567-45c9-ad4a-f36fcd56ad22,Beef,Our beef is raised sustainably by our farmers,groceries|meat,우리 소고기는 농부들이 지속 가능한 방식으로 기르고 있습니다.,식료품|고기
fc3e1166-082b-4924-a9a9-2e1b5eb6e386,Tan Boots,Incomparable pair of tan boots,footwear|boot,비교할 수 없는 황갈색 부츠,신발|부츠
ffcc4cc8-a094-49ea-b9f2-8bf056261868,Indoor Plant,Indoor plant delivered fresh and vibrant from our growers,floral|plant,재배자로부터 신선하고 생동감 넘치는 실내 식물,플로랄|식물
95d8bb83-f344-47f8-b89b-c7ab3f591385,Bread Knife,Unparalleled for every kitchen,housewares|kitchen,모든 주방과 비교할 수 없는 제품,가정용품|부엌
be4a7449-c9a9-4528-9415-4db4116f021c,Halloween Costume,A must-have for that fanciful day loved by all,seasonal|halloween,모두에게 사랑받는 기발한 날을 위한 머스트해브 아이템,계절|할로윈
6111cec6-00e3-41ac-954d-59d175975492,Video Camera,Video camera for amateurs and professonals,electronics|camera,아마추어 및 전문가용 비디오 카메라,전자제품|카메라
f98ba1c4-fc1d-4467-83bb-014b1cdb96eb,Valentine Candies,Be sure to order early for that special day,seasonal|valentine,특별한 날을 위해 일찍 주문하세요,계절|발렌타인
76179541-8214-4940-bfa8-6d93739ba436,Rattan Basket,This rattan basket will delight everyone,homedecor|decorative,이 등나무 바구니는 모두를 기쁘게 할 것입니다,홈 데코|데코레이션
d4cf35dd-b543-4b4f-9efb-c2de473c3fed,Swell Belt,Swell belt for all occasions,accessories|belt,모든 상황에 적합한 스웰 벨트,액세서리|벨트
f1afa8b2-52d9-4488-84de-30875c2c9198,Trendy Belt,Trendy belt for all occasions,accessories|belt,모든 상황에 어울리는 트렌디한 벨트,액세서리|벨트
2e02b6c4-1994-4de0-8ccb-fbf1dba1d423,Wall Clock,This wall clock will keep you on time,homedecor|clock,이 벽시계는 시간을 잘 지켜줄 거예요,홈 데코 | 시계
598c7f2a-b176-4900-8cf8-ec2445c1e68c,Easter Decorative Egg,A must-have for April,seasonal|easter,4월의 머스트해브 아이템,계절의|부활절
63f27bb8-d14f-471b-b317-6c3d43bd128e,Wedding Bouquet,Wedding bouquet grown sustainably on our organic farms,floral|bouquet,유기농 농장에서 지속 가능한 방식으로 재배한 웨딩 부케,꽃무늬|꽃다발
61c2056e-e8b5-4c3b-a7b5-c2dba96075f2,Acoustic Drum,This acoustic drum is perfect for amateur and professional musicians,instruments|percussion,이 어쿠스틱 드럼은 아마추어 및 전문 뮤지션에게 적합합니다.,악기|타악기
404414a7-9562-4f9d-ade8-06d6923cf2ae,Fishing Hooks,Variety of fishing hooks,outdoors|fishing,다양한 낚시 바늘,야외|낚시
d4a04964-00aa-4946-bd7b-716426b4d920,Swanky Suit,Suit for men about town,apparel|jacket,남성용 정장 어바웃 타운,의복|재킷
f26358cc-a5ae-41f1-b6ee-2a148e236bf3,Saddle Brown Dresser,This outstanding dresser has lots of drawers to organize all your items,furniture|dressers,이 멋진 옷장에는 모든 물건을 정리할 수 있는 많은 서랍이 있습니다.,가구|옷장
079f8824-e91b-40ea-b159-5f7d0a9d9124,Christmas Figurines,A favorite for the holidays,seasonal|christmas,휴일에 가장 좋아하는 제품,계절의|크리스마스
c09f5f3b-d1ab-4cb0-8171-d7d3365915bd,Gray Sneakers,An all-around trendy pair of gray sneakers,footwear|sneaker,올 라운드 트렌디한 그레이 스니커즈,신발|스니커즈
11b0f9f3-2c70-4c31-a6ed-a3b51799ae0b,Acoustic Bass,This acoustic bass is perfect for amateur and professional musicians,instruments|strings,이 어쿠스틱 베이스는 아마추어 및 전문 뮤지션에게 적합합니다.,악기|현악기
ac42df7e-55a3-46b5-b64e-b7de51e4f33b,White Plates,A must-have for your kitchen,housewares|kitchen,주방을 위한 머스트해브 아이템,가정용품|부엌
50d59a7a-738a-4c84-9b9e-2fd119f8aacd,Spiffy Necklace,Spiffy necklace for women for any occasion,jewelry|necklace,어떤 자리에도 어울리는 여성용 스피피 네크리스,보석|목걸이
58c0ca95-b1ff-4cd4-a7c2-2ea2ce714ad4,Peru-Orange Bag,This peru-orange bag for men is incomparable for everyday use,accessories|bag,이 남성용 페루 오렌지 백은 매일 사용하기에는 비교할 수 없습니다.,액세서리|가방
0ea1ce23-a279-407d-a68a-86c8b3e83f79,Video Camera,Video camera for amateurs and professonals,electronics|camera,아마추어 및 전문가용 비디오 카메라,전자제품|카메라
1168b59f-b1e3-45bf-b7bc-fd1daf349482,Watermelon,Make sure to have your fresh dose of vitamin C every day,groceries|fruits,매일 신선한 양의 비타민 C를 섭취하십시오.,식료품|과일
a7d17aa3-4576-4907-be47-1c2a735f90f3,Sans Pareil Bracelet,Sans pareil bracelet for women for every occasion,jewelry|bracelet,모든 상황에 어울리는 여성용 Sans Pareil 브레이슬릿,보석|팔찌
ef0bcf8e-b88a-442d-9380-fc9eda149df7,Sturdy Paddle,This paddle will improve your kayaking,outdoors|kayaking,이 패들은 카약 타기를 향상시켜 줄 것입니다.,야외|카약
2d9dfb7e-23c1-49d3-a900-cf95a9c740a2,Centerpiece,Centerpiece grown sustainably on our organic farms,floral|centerpiece,유기농 농장에서 지속 가능한 방식으로 재배한 센터피스,꽃무늬|센터피스
1956b13b-fa4f-45cf-bc3c-407339ba56a9,Ultrachic Scarf,Ultrachic scarf for women for every occasion,apparel|scarf,어떤 상황에도 어울리는 여성용 울트라시크 스카프,의복|스카프
a5760d6e-84c0-43e3-a262-a251ac0b8376,Indoor Plant,Indoor plant grown sustainably on our organic farms,floral|plant,유기농 농장에서 지속 가능한 방식으로 재배되는 실내 식물,플로랄|식물
56e24d72-d09a-4ec5-8da9-d840c9f4795f,Set,This set is a must-have for your toolbox,tools|set,이 세트는 툴박스의 필수품입니다.,도구|세트
4ac6fe0c-cc84-4c7b-99e3-45c95de4e68f,Utensils Set,A must-have for your kitchen,housewares|kitchen,주방을 위한 머스트해브 아이템,가정용품|부엌
4f88d8c2-6ea8-434d-a31b-0955626c139a,Electric Guitar,This electric guitar is perfect for amateur and professional musicians,instruments|strings,이 일렉트릭 기타는 아마추어 및 전문 뮤지션에게 적합합니다.,악기|현악기
3fa257ab-5c4c-4963-941f-bc73bafc8bff,Squash,Keep your pantry well stocked with this delish and polyvalent veggie,groceries|vegetables,이 맛있고 다원적인 채소로 식료품 저장실에 잘 비축해 두세요,식료품|야채
94610697-2580-432a-8479-ee19686df56c,Acoustic Drum,This acoustic drum is perfect for amateur and professional musicians,instruments|percussion,이 어쿠스틱 드럼은 아마추어 및 전문 뮤지션에게 적합합니다.,악기|타악기
961a5529-ad78-4a28-8b3e-ea491c9a1646,Firebrick Jacket,Well-insulated casual jacket for women,apparel|jacket,보온성이 좋은 여성용 캐주얼 재킷,의복|재킷
e97b9509-a1d5-4fda-b3f7-403d22accdfc,Beer Glass,A must-have for your kitchen,housewares|kitchen,주방을 위한 머스트해브 아이템,가정용품|부엌
f4d6df27-394b-42bb-b1e3-130eca6feef6,Swell Necklace,This swell necklace for women will be noticed by all,jewelry|necklace,이 여성용 스웰 목걸이는 누구나 주목 받을 것입니다.,보석|목걸이
7bc976b5-c78c-42aa-a4b2-dd734ce1047f,Fancy Wood Bowl,This fancy wood bowl is a must-have,housewares|bowls,이 멋진 나무 그릇은 필수품입니다.,가정용품|그릇
a70432ad-2d7b-4c00-ad48-4c90a5934aaf,White Sweatshirt,White sweatshirt for women,apparel|shirt,여성용 화이트 스웨트셔츠,의류|셔츠
5d56ce53-f18b-4ee0-aecd-dd96400ed49f,Dark Goldenrod Armchair,Relax in this nice dark goldenrod armchair,furniture|chairs,이 멋진 어두운 골든로드 안락 의자에서 휴식을 취하십시오.,가구|의자
3bde584c-b3eb-4d16-94d9-112799670674,Pale Gray Work Table,Increase your productivity with this unparalleled pale gray worktable,furniture|tables,비교할 수 없는 옅은 회색 작업대로 생산성을 높이세요.,가구|테이블
5215c84a-7f87-4060-a86d-75826a35a9e4,Voguish Earrings,Voguish earrings for women,jewelry|earrings,여성용 보그니쉬 이어링,보석|귀걸이
fadef46c-2b03-470d-97a3-c751f8075ec0,Blue Plates,Outstanding for every kitchen,housewares|kitchen,모든 주방에 잘 어울립니다.,가정용품|부엌
9b60b9e7-d6ec-4401-a773-7d037f858418,Black Jacket,Warm all seasons casual jacket for men,apparel|jacket,따뜻한 올 시즌 남성 캐주얼 재킷,의복|재킷
3d8b3023-0b1e-4da4-8bc3-fc130bbedf17,Cool Glasses,Cool glasses for women,accessories|glasses,여성용 멋진 안경,액세서리|안경
b589a708-836e-439a-b4b0-147a3f22522b,White Plates,Ideal for every kitchen,housewares|kitchen,모든 주방에 적합,가정용품|부엌
1fe3c843-a6b6-432c-8565-456e964543ac,White Dresser,This unparalleled dresser has lots of drawers to organize all your items,furniture|dressers,이 비할 데 없는 옷장에는 모든 물건을 정리할 수 있는 많은 서랍이 있습니다.,가구|옷장
28c14c06-d947-44d0-96f8-dc2113845e4c,Dark Slate Blue Bag,This dark slate blue bag for women is sublime for all occassions,accessories|bag,이 다크 슬레이트 블루 여성용 가방은 어떤 상황에도 잘 어울립니다.,액세서리|가방
fd4829c9-5c51-49a1-ac9f-1d316506a75f,Sienna Bag,This sienna bag for men is unparalleled for everyday use,accessories|bag,이 남성용 시에나 백은 매일 사용하기에 적합합니다.,액세서리|가방
ef3312a1-6dd8-4433-9c72-772dd7abae82,Kayak,This venturous kayak will take you everywhere,outdoors|kayaking,이 모험심 강한 카약은 당신을 어디든 데려다 줄 것입니다.,야외|카약
